half_day_key,prev_num_articles_ma1_10,prev_extremely_positive_count_ma1_5,prev_atr_lag9,prev_macd_signal_lag4,prev_rsi_ma5,prev_bb_lower_lag10,prev_quote_volume_ma8,prev_macd_hist_std8_ma,prev_williams_r_ma7,volume_prev_ma10,prev_quote_volume_ma7,prev_close_ma5,prev_avg_sentiment_std1_6_ma,prev_macd_hist_std7_ma,prev_extremely_positive_count_ma1_4,prev_extremely_negative_count_lag5,prev_taker_buy_base_volume_std7_ma,avg_sentiment_news_prev_std5_ma,2_periods_back_back_change_pct,2_periods_back_back_change_pct_lag1,2_periods_back_back_change_pct_lag4,prev_avg_sentiment_lag4,prev_min_sentiment_lag10,2_periods_back_back_change_pct_lag8,prev_std_sentiment_lag1,prev_min_sentiment_lag1,prev_std_sentiment_lag3,prev_rsi_std2_ma,prev_taker_buy_quote_volume_lag10,prev_median_sentiment_lag8,,Indicator
2022-09-28_H1,24.2,5.4,753.9785714,-360.2032971,47.51839466,18089.28848,3532098321,43.78694202,-47.54095137,633674784.6,3696797564,19246.708,0.496500019,35.63561058,6.5,0,31927.52045,1.986927122,-0.056959798,0.052153403,-0.016295244,-0.347222222,-4.58,0.022839425,1.451050217,-0.77,1.092773217,7.155513378,1916740359,0.5,,0
2022-09-28_H2,23.6,5.4,762.6451021,-357.2721744,48.12356403,18480.94033,3851331920,42.09351713,-47.99762102,671350407.8,4088704428,19275.318,0.640732929,34.2985817,5.5,3,34228.32574,2.045923756,-0.00672959,-0.056959798,0.003582149,0.834594595,-4.29,-0.012262112,2.223984163,-4.68,1.980814882,4.096303857,1524632204,0.33,,1
2022-09-29_H1,23.4,5.6,736.0418805,-347.5906981,49.40147095,18472.56701,4206539824,40.35236878,-48.00460878,686829468.1,4587420105,19382.388,0.549549301,34.75136769,5,0,35224.03242,2.019647949,0.024253693,-0.00672959,0.018733591,0.606842105,-4.12,-0.006832478,2.26326083,-4.73,1.451050217,1.829656315,2176762313,0.38,,1
2022-09-29_H2,23.9,5,713.508889,-317.4161301,49.94053499,18453.46895,4448975015,38.52891353,-45.92377605,702067429.3,4786720180,19429.99,0.535227606,36.24343751,5,5,34577.22626,2.074644678,0.002900168,0.024253693,0.052153403,1.129444444,0.04,0.010417245,1.567424425,-4.81,2.223984163,1.643606985,1197418034,0.35,,1
2022-09-30_H1,25.3,4.8,681.5996827,-293.6048868,48.79473289,18433.37123,4736996037,38.09774772,-43.42486865,762956055,4808138492,19301.898,0.533577165,36.85137531,4,0,33596.63793,1.982484632,0.006394278,0.002900168,-0.056959798,0.49,-0.05,-0.016295244,2.470969237,-4.45,2.26326083,0.587563397,1101561730,0.185,,0
2022-09-30_H2,27.1,4.2,669.7018482,-276.3346532,49.45421407,18446.42734,4616196920,37.90707401,-44.82571958,790900216.7,4687374657,19373.114,0.528471062,36.74046175,5,5,32854.78093,1.890050483,-0.00796082,0.006394278,-0.00672959,-0.451875,0,0.003582149,1.621282875,-4.33,1.567424425,0.985742523,778524207.8,0.42,,0
2022-10-01_H1,28.1,5,667.4545733,-256.1423191,50.28067875,18392.42225,4779142992,36.64031102,-51.23748921,851386912.7,4681845171,19467.642,0.53026841,32.01627249,4.75,3,31338.76136,1.642659428,-0.000609647,-0.00796082,0.024253693,0.844285714,-4.63,0.018733591,1.253382091,-0.04,2.470969237,0.609795807,1022705404,0.485,,0
2022-10-01_H2,26.5,4.4,652.8063895,-233.7919535,50.02273597,18369.92388,4311077798,32.71154746,-50.98941358,757547858.1,4034725695,19448.136,0.488013649,26.84948482,4.25,1,29643.75768,1.624899737,-0.005687846,-0.000609647,0.002900168,0.465294118,-0.27,0.052153403,1.5684291,-3.62,1.621282875,0.484989363,2118529470,0.46,,0
2022-10-02_H1,25.1,4.4,689.2037903,-208.6780958,49.67152987,18382.57745,3715965496,28.59247853,-49.9675079,692497945,3542093080,19417.134,0.493020747,22.51322827,4.5,3,29014.76302,1.514512211,-6.11E-05,-0.005687846,0.006394278,0.452666667,-3.52,-0.056959798,2.710002109,-4.78,1.253382091,0.438240504,2079476574,0.34,,0
2022-10-02_H2,24.2,3.6,752.0849481,-185.1494695,48.79015053,18324.32145,3322524323,25.3709318,-52.02297259,611152872.5,3078400998,19337.138,0.525224237,19.44770989,3.25,2,29673.67823,1.594575801,-0.006237975,-6.11E-05,-0.00796082,1.108,-0.77,-0.00672959,2.604054496,-4.79,1.5684291,0.514527151,2772182553,0.255,,0
2022-10-03_H1,22,2.8,753.1503089,-163.6441084,47.8919205,18370.68539,2966748595,23.52227918,-55.05414839,532139264.7,2893447054,19261.272,0.52026662,18.33378446,2.25,0,31930.71473,1.665278717,-0.007050832,-0.006237975,-0.000609647,0.590714286,-4.68,0.024253693,0.51623638,-1.28,2.710002109,1.098381808,3084463548,0.58,,1
2022-10-03_H2,22.6,2.4,760.0667154,-145.9253389,47.57088798,18397.2225,2846350839,22.36419961,-57.63658721,489848697.3,2625982811,19225.504,0.410021525,18.82881425,2.25,2,33623.33166,1.832445568,0.009898128,-0.007050832,-0.005687846,-0.332857143,-4.73,0.002900168,1.105553944,-2.28,2.604054496,1.557456489,2441509629,0.15,,1
2022-10-04_H1,22.4,3.2,731.6333786,-131.1935759,48.52273962,18397.32781,2692163519,21.39457056,-56.19807701,463493079.6,2609243176,19288.946,0.431418379,20.00326081,2.75,5,34655.41345,1.59422843,0.020032431,0.009898128,-6.11E-05,0.032916667,-4.81,0.006394278,1.741309404,-4.73,0.51623638,2.785523873,2546723765,0.425,,1
2022-10-04_H2,22.7,2.8,736.6959944,-120.6981747,50.2184151,18450.54513,2650607561,21.45247905,-52.34501263,469074665.2,2254762736,19415.386,0.352090703,21.71213265,3.5,4,33233.78839,1.624829775,0.015984332,0.020032431,-0.006237975,-0.083333333,-4.45,-0.00796082,1.747509808,-3.91,1.105553944,3.126829248,1756972252,0.76,,1
2022-10-05_H1,22.4,3.4,711.789852,-115.2970312,53.05458123,18447.0888,2422076141,23.69735425,-45.31070028,459769447.8,2522986135,19645.606,0.369020263,25.08715616,4,0,31151.16676,1.688329139,0.019974772,0.015984332,-0.007050832,0.332666667,-4.33,-0.000609647,1.772301136,-3.05,1.741309404,2.816501726,2177370673,0.35,,0
2022-10-05_H2,21.5,3.8,734.493434,-110.1000589,55.28320555,18448.2576,2513859927,27.30742352,-41.2080455,460481785.2,2660890758,19840,0.300966817,29.27095303,4,1,27787.11025,1.641074676,-0.015456697,0.019974772,0.009898128,0.728181818,-0.04,-0.005687846,1.842244311,-4.76,1.747509808,3.168421884,1632719873,0.16,,1
2022-10-06_H1,24.3,5.6,705.213903,-98.93131996,57.25578924,18481.35523,2806462000,31.25780305,-35.07582144,436445295,2952307567,20022.79,0.296483048,33.04836853,5.25,1,24583.12912,1.616446072,0.006521179,-0.015456697,0.020032431,0.696969697,-3.62,-6.11E-05,1.767019619,-4.32,1.772301136,2.178828638,2672128757,0.285,,1
2022-10-06_H2,24.1,4.8,669.1286242,-79.43500008,58.39820267,18487.23257,2974436821,34.73360682,-27.17037963,478105335.7,3087187541,20145.774,0.281713992,35.18244129,5.25,2,21001.47994,1.774156135,0.004292005,0.006521179,0.015984332,0.6275,-4.78,-0.006237975,2.277641744,-4.78,1.842244311,0.865356151,849121300.5,0.02,,0
2022-10-07_H1,25.6,5,647.0415796,-49.19715448,57.89560149,18615.65533,3116732950,36.34648564,-23.38705701,558120375.6,3202455181,20149.566,0.303869659,35.38848407,5.5,2,17829.58644,1.701304787,-0.013935212,0.004292005,0.019974772,-0.045555556,-4.79,-0.007050832,2.284620715,-4.35,1.767019619,1.946450135,749567267.1,0.22,,1
2022-10-07_H2,27.4,4.6,630.9121811,-18.65180739,56.64066837,18613.33981,2983457039,36.10762272,-22.1152069,585877765.3,2958889690,20081.28,0.407682494,34.88072482,5,3,15905.28094,1.677556143,0.001904822,-0.013935212,-0.015456697,0.29375,-1.28,0.009898128,2.385154434,-4.73,2.277641744,1.77372262,885280147.4,0.46,,0
2022-10-08_H1,29.8,5.6,611.2270253,12.61486558,54.935635,18594.98591,2951929910,36.67818342,-27.46374289,627323609.7,2953611575,19981.818,0.462809947,36.45890456,4,2,16468.18711,1.727606129,-0.023513297,0.001904822,0.006521179,0.446607143,-2.28,0.020032431,2.308196161,-4.76,2.284620715,2.634146676,1091905853,0.42,,1
2022-10-08_H2,28.5,4.4,609.3443806,44.05324516,52.95083858,18636.96084,2702965865,39.41645777,-35.13064565,597809119.5,2575779563,19857.508,1.094035881,38.34681328,4.75,8,17482.19907,1.757943446,0.00032663,-0.023513297,0.004292005,0.171578947,-4.73,0.015984332,2.2430299,-4.59,2.385154434,2.479945104,1258103230,0.15,,0
2022-10-09_H1,26,3.8,613.0626391,69.31096,50.43155703,18632.06267,2384741006,42.7069777,-40.92598168,550621815.3,2375421654,19691.918,1.136531541,40.73332209,3.75,3,19521.39501,1.77590078,-0.00613485,0.00032663,-0.013935212,-0.187435897,-3.91,0.019974772,1.779852522,0.13,2.308196161,0.617916051,1589743496,0.28,,1
2022-10-09_H2,24.6,3.2,612.3424506,89.82266639,48.98834425,18621.19345,2203575898,45.99694118,-47.40351045,512742427.9,1971878070,19593.622,1.151251609,43.12676135,3.75,8,21224.71957,1.973501576,0.002797214,-0.00613485,0.001904822,-0.691851852,-3.05,-0.015456697,1.795285493,-4.68,2.2430299,0.900633804,1487674038,0.29,,0
2022-10-10_H1,23.4,4,598.1379899,98.60009531,47.35104507,18584.44395,1877187262,48.71242486,-55.15884394,460189084.7,1698308071,19481.474,1.160094649,45.34948808,3,7,22881.72215,2.078454013,-0.001603706,0.002797214,-0.023513297,0.545641026,-4.76,0.006521179,2.612917271,-4.77,1.779852522,0.471615711,1822261975,0.38,,0
2022-10-10_H2,24.4,3,599.699562,99.40358176,46.7494398,18592.53722,1699301961,50.41626243,-62.37271233,447791471.2,1467266411,19441.912,1.015715695,48.25007114,2.25,5,23661.44225,2.203666842,-0.005524521,-0.001603706,0.00032663,2.496666667,-4.32,0.004292005,2.348728126,-4.5,1.795285493,0.794106406,1193188415,0.34,,0
2022-10-11_H1,21.7,3,583.7631647,93.08577373,45.49997908,18653.18485,1583293897,51.99952065,-71.18741915,426271040.6,1602268733,19360.346,1.015739058,50.77024993,3.75,0,23535.05697,2.328672421,-0.010532196,-0.005524521,-0.00613485,-0.2875,-4.78,-0.013935212,1.953253578,-4.74,2.612917271,1.750465889,1927150451,0.29,,1
2022-10-11_H2,21.5,3.4,575.7757958,83.22744793,44.68325476,18711.43066,1621932669,53.31959983,-74.8824057,421485950.2,1438892844,19305.822,0.541438162,50.2437117,4,1,22591.75599,2.450834268,0.000801825,-0.010532196,0.002797214,-0.118333333,-4.35,0.001904822,1.456714706,-2.52,2.348728126,1.292318493,1589057023,0.1,,0
2022-10-12_H1,21.7,5,552.1068104,71.00914871,43.383753,18745.9592,1619439135,53.18999971,-78.73366223,393324318.8,1715295313,19222.752,0.460858072,46.66001355,5,1,21543.56519,2.178699411,-0.004617506,0.000801825,-0.001603706,1.063333333,-4.73,-0.023513297,1.832846348,-4.64,1.953253578,0.717781315,1667824294,0.45,,1
2022-10-12_H2,20.4,4.2,566.1577525,56.07681881,42.44500297,18762.93708,1716471509,50.24564415,-81.02797775,384745747.4,1812042995,19157.27,0.361488957,40.74791245,4.5,1,19719.35161,1.876372953,0.002975608,-0.004617506,-0.005524521,0.333461538,-4.76,0.00032663,1.857251969,-4.6,1.456714706,1.019547304,726442297.5,2.23,,1
2022-10-13_H1,18.9,3.8,540.8450559,36.91145947,42.06724855,18818.4046,1880812463,45.0029958,-83.41928244,349967367.2,2006549158,19121.24,0.295808897,33.55132612,3.25,3,17966.66112,1.695096809,0.00208475,0.002975608,-0.010532196,0.850344828,-4.59,-0.00613485,0.779128846,0,1.832846348,0.835328084,1438048839,0.185,,0
2022-10-13_H2,20.3,3.6,524.0768376,16.36143622,40.95429181,18905.05882,2050658726,38.41014606,-86.42266682,375994747.6,2170131173,19045.65,0.298601751,26.49089037,4,1,16150.25042,1.731088753,-0.020957616,0.00208475,0.000801825,0.054117647,0.13,0.002797214,1.169263053,-3.92,1.857251969,2.787553652,472534963.9,0.3,,1
2022-10-14_H1,23,3.8,503.9256349,-5.511102072,42.40850432,18905.63047,2548225247,31.62020274,-79.75711954,483000264.4,2668506113,19092.092,0.239586882,20.94569474,2.5,2,18284.91149,1.788754407,0.033353934,-0.020957616,-0.004617506,0.635853659,-4.68,-0.001603706,2.097476274,-4.75,0.779128846,7.130141803,516417809.3,0.67,,1
2022-10-14_H2,24.7,2.4,482.4230896,-26.18198146,44.91979917,18906.14881,2759317496,27.2040119,-70.16073174,530571640.4,2811293382,19199.98,0.16895927,19.38555878,2.75,3,20144.68037,2.003848006,0.011291657,0.033353934,0.002975608,0.675714286,-4.77,-0.005524521,1.28188851,-3.52,1.169263053,6.027044173,506147993.8,0.275,,0
2022-10-15_H1,25.9,3,477.8214403,-44.30371349,45.7619206,18893.49009,2895209791,24.55527552,-64.06636692,588959637.3,3057442587,19213.382,0.172591502,19.90783643,3.5,0,22521.16061,2.251800362,-0.021212661,0.011291657,0.00208475,0.2925,-4.5,-0.010532196,1.833139168,-4.46,2.097476274,3.799837566,605589806.4,0.45,,0
2022-10-15_H2,24.1,2.8,473.8156232,-66.19568124,46.36786829,18881.31093,2817860842,23.92264506,-57.93143028,568345694.2,2808517652,19215.854,0.363678211,21.50748218,2.25,1,24992.25798,2.414155778,-0.000771556,-0.021212661,-0.020957616,0.306086957,-4.74,0.000801825,1.262971781,-2.44,1.28188851,2.532881653,839726454.1,0.22,,0
2022-10-16_H1,22.3,1.8,454.8945072,-79.22974331,48.02777402,18840.4918,2587143875,24.26160706,-53.07933452,532392262.9,2710349445,19279.116,0.546091475,23.4343894,1.5,3,28125.07726,2.140714486,-0.005086291,-0.000771556,0.033353934,0.529714286,-2.52,-0.004617506,0.907074379,-2.5,1.833139168,0.612770693,1184181569,0.42,,1
2022-10-16_H2,21.2,1.4,451.5513281,-82.32015357,47.33062637,18817.29433,2491679404,25.27429091,-47.98273187,490967708.5,2510176642,19232.636,0.71870728,25.65127626,1.25,2,32074.43372,1.849883148,0.004026803,-0.005086291,0.011291657,0.610869565,-4.64,0.002975608,2.07685514,-4.7,1.262971781,1.100268564,871574460.7,0.39,,1
2022-10-17_H1,18,1.2,432.0469476,-85.51845253,46.36732415,18778.82871,2392724092,26.71293176,-40.79832692,445393874.6,2397481005,19165.942,0.718303112,26.5380346,0.5,2,36593.32326,1.457391962,0.006149946,0.004026803,-0.021212661,0.658518519,-4.6,0.00208475,1.786968569,0.12,0.907074379,1.389823858,1440102349,0.455,,1
2022-10-17_H2,18.4,1.6,420.645737,-88.57496245,47.56061673,18766.61878,2317118866,27.43519387,-39.53165155,439639070.1,1906009595,19221.28,0.742426441,26.54646546,2,1,35919.58969,1.060199045,0.010093302,0.006149946,-0.000771556,-0.32875,0,-0.020957616,1.10252488,-0.05,2.07685514,2.181801357,862064328.4,0.49,,1
2022-10-18_H1,19.8,2.8,434.0617558,-92.74306969,49.12771511,18783.29153,1989893708,28.25050877,-39.19804364,454126882.6,1789164640,19297.936,0.738497633,25.55434541,3.5,1,34652.00882,0.701446016,0.00471717,0.010093302,-0.005086291,-0.644545455,-3.92,0.033353934,1.802585743,-2.57,1.786968569,1.940276892,1175674180,0.37,,1
2022-10-18_H2,19.5,3,497.6137732,-95.97665779,51.06431049,18690.80678,1829993403,28.25844236,-36.0629007,451489575.1,1593903224,19397.122,0.654576159,24.56148939,3.5,2,32497.91067,0.598323031,0.000775428,0.00471717,0.004026803,1.318333333,-4.75,0.011291657,1.568852404,-4.4,1.10252488,0.701215422,1152830663,0.91,,0
2022-10-19_H1,18,3.4,505.9127894,-96.34899929,51.65101676,18674.59706,1763434100,27.58855359,-34.7646859,403854131,1852383453,19433.878,0.340809843,23.45023732,4,0,30051.56785,0.556884178,-0.012029245,0.000775428,0.006149946,0.521111111,-3.52,-0.021212661,1.29302949,-3.77,1.802585743,1.939205381,2625133810,0.24,,0
2022-10-19_H2,17.9,3.4,525.7840188,-91.58411988,51.24101847,18674.69209,1826394073,26.33033955,-33.69885406,380637900.6,1939089307,19421.19,0.346830092,22.05574214,2.75,0,26883.60198,0.75037667,-0.006697778,-0.012029245,0.010093302,0.857222222,-4.46,-0.000771556,1.402251104,-2.51,1.568852404,2.75840688,1708055089,-0.05,,0
2022-10-20_H1,18.5,2.2,501.8201603,-82.16810056,49.76813057,18685.6921,1938024756,24.78618857,-33.86685737,353596628.3,2077601276,19354.228,0.438617955,20.44133293,1.25,1,22636.38624,0.945958174,-0.0040066,-0.006697778,0.00471717,0.596842105,-2.44,-0.005086291,1.506580156,-4.63,1.29302949,1.45908116,1730728798,0.11,,1
2022-10-20_H2,19,1.2,481.963006,-69.92410827,48.36654087,18672.97316,2036908426,23.18903745,-34.31192021,392883817.9,2103530166,19286.254,0.37600405,20.56887822,1.25,1,18157.98501,1.199800638,0.004535165,-0.0040066,0.000775428,0.341,-2.5,0.004026803,1.159646139,-4.09,1.402251104,1.280436571,563768904.9,0.475,,0
2022-10-21_H1,20.6,1.6,456.9127913,-60.15771178,46.21379055,18678.52104,2156084802,22.07086854,-42.66234701,448996013.9,2213442073,19181.832,0.349942475,21.88220868,1.25,2,15953.03373,1.412357055,-0.008697273,0.004535165,-0.012029245,0.6435,-4.7,0.006149946,1.660695329,-3.75,1.506580156,1.968433834,509868571.9,0.16,,0
2022-10-21_H2,22.5,2,447.4790205,-54.33891243,44.71971732,18738.46374,2151761681,22.79306903,-53.00521231,471614302.3,2091001564,19105.05,0.459801778,22.62634338,2.25,1,14293.56252,1.536113346,-0.005101993,-0.008697273,-0.006697778,-0.151363636,0.12,0.010093302,1.818581755,-4.69,1.159646139,1.915997588,484744776.1,0.485,,1
2022-10-22_H1,23.8,2,443.6012333,-52.40198815,44.88346274,18779.40817,2255453938,23.58574272,-57.18852598,537855106.5,2275405252,19098.166,0.436435347,21.97737578,2.5,2,14651.95364,1.578033237,0.011612772,-0.005101993,-0.0040066,-0.203333333,-0.05,0.00471717,1.251559028,-0.24,1.660695329,2.699556189,792384457.5,0.25,,1
2022-10-22_H2,22.6,2.2,430.2982881,-51.53816454,45.4283501,18857.19426,2108716807,22.97051421,-59.26387579,522954524.7,1988512031,19109.314,0.531385567,20.38667319,2.5,3,14854.13881,1.620161249,0.00069027,0.011612772,0.004535165,-0.016153846,-2.57,0.000775428,0.603171273,-0.67,1.818581755,2.145325986,881457858.7,0.655,,1
2022-10-23_H1,19.7,2.6,416.4669818,-53.92590209,45.69467123,18855.56246,1886885271,21.43782356,-59.96539805,486166220.9,1921516251,19108.704,0.444584128,18.6975882,2.5,2,15566.15558,1.317772592,0.001456754,0.00069027,-0.008697273,0.456296296,-4.4,-0.012029245,1.697874161,0.06,1.251559028,0.368704317,1293185131,0.355,,0
2022-10-23_H2,18,2.2,428.8257688,-59.63950962,46.38896658,18853.05931,1794064814,19.59729867,-60.75436779,457860968.7,1774563658,19130.89,0.325308599,17.43708289,1.5,3,17160.84504,1.02676414,-0.002764535,0.001456754,-0.005101993,0.902,-3.77,-0.006697778,2.079487784,-2.26,0.603171273,0.719434979,1061445643,0.15,,1
2022-10-24_H1,17.1,1.6,413.9203567,-63.51271091,49.5185972,18853.1448,1844179345,18.84834393,-56.56579294,430219088.5,1857339469,19256.134,0.525297939,17.3607483,1.75,0,18949.28659,0.856578657,0.021829369,-0.002764535,0.011612772,0.468181818,-2.51,-0.0040066,1.867145772,-0.27,1.697874161,4.10160568,1458591383,0.19,,0
2022-10-24_H2,16.4,2.2,401.1917598,-65.65659469,50.72742114,18849.80841,1940235465,19.15134275,-48.0340078,451040644.1,1856845211,19308.328,0.575274912,17.41995661,2.5,0,20741.27954,1.021638726,-0.007420067,0.021829369,0.00069027,1.201666667,-4.63,0.004535165,2.449822257,-4.29,2.079487784,5.001087621,813549139.5,0.14,,0
2022-10-25_H1,16.1,2.4,397.7730627,-66.04467623,51.38629687,18840.02753,1929321027,19.54075311,-39.52764912,458695875.5,1959224183,19338.614,0.586352956,16.81534522,2.25,0,22610.67313,1.289471327,-0.004957439,-0.007420067,0.001456754,0.977777778,-4.09,-0.008697273,2.879471678,-4.7,1.867145772,2.222392854,960220769.4,0.37,,0
2022-10-25_H2,16.5,2.6,399.2492725,-66.00010552,51.76614538,18836.1748,1879236425,18.98121958,-37.56680216,436560388.1,1661038692,19357.906,0.548614487,16.39363974,3,1,22785.26099,1.799981688,-0.001398268,-0.004957439,-0.002764535,1.143333333,-3.75,-0.005101993,1.602701061,-4.58,2.449822257,1.096731057,876094024,0.27,,1
2022-10-26_H1,17.1,4,387.2593245,-58.85742805,55.38029029,18825.30489,2095262501,19.09782859,-33.14499543,539442909.2,2260028902,19544.448,0.540104241,17.77203776,4.5,0,25042.17673,2.542690485,0.040569249,-0.001398268,0.021829369,-0.180909091,-4.69,0.011612772,1.228495613,-0.04,2.879471678,5.491302464,1240995538,0.31,,1
2022-10-26_H2,17.7,4.6,402.455087,-49.84770737,58.19313667,18797.56047,2406153420,21.94315816,-27.52891082,601585993.8,2581961344,19752.3,0.488084572,22.4087063,4.75,2,26931.01817,3.283529852,0.026120142,0.040569249,-0.007420067,0.12,-0.24,0.00069027,1.826398644,-4.71,1.602701061,7.446639546,853095167.2,0.485,,1
2022-10-27_H1,19.2,4.6,379.0854379,-41.52473081,62.10856604,18808.07494,2809782005,27.56929469,-21.52445374,665551439.1,3082335898,20022.178,0.354021227,29.38367099,5.25,4,28071.93177,3.657933588,0.008000248,0.026120142,-0.004957439,0.319,-0.67,0.001456754,1.480137236,-2.48,1.228495613,2.778785079,1690173008,0.12,,0
2022-10-27_H2,21.6,6.2,360.7936209,-34.41403543,65.73976048,18813.61352,3040595776,34.49409059,-22.07623323,715896987.3,3141896721,20280.742,0.416952966,36.51735048,6.75,2,29061.23735,3.83360531,-0.007358221,0.008000248,-0.001398268,0.995294118,0.06,-0.002764535,1.497399698,-3.8,1.826398644,1.919060527,467310090,0.44,,0
2022-10-28_H1,25.1,6.4,341.8855052,-15.94591391,67.9884634,18817.11561,3252009006,40.64999902,-22.61919515,815386637.2,3356509230,20478.992,0.408174713,42.50488535,6,0,30061.11142,3.703211065,-0.015932986,-0.007358221,0.040569249,0.918484848,-2.26,0.021829369,1.828550836,-1.93,1.480137236,4.043115016,570917948.7,0.1,,0
2022-10-28_H2,26.8,5.2,362.1001119,17.12882028,66.75496228,18896.63372,3253795085,45.4529802,-22.6241084,863064464.1,3370529848,20497.222,0.467152264,47.18979493,5.25,2,30994.42696,3.488421986,-0.005762424,-0.015932986,0.026120142,0.860645161,-0.27,-0.007420067,1.648281121,-4.75,1.497399698,3.611925236,439672060.9,0.18,,1
2022-10-29_H1,29.1,5.2,361.2758182,60.19883829,65.38405179,18882.33918,3363564535,48.85753865,-20.39024361,914388771,3655599166,20494.828,0.486166816,49.69325556,5.5,1,31621.05527,3.069780595,0.020891719,-0.005762424,0.008000248,0.673243243,-4.29,-0.004957439,2.025656229,-4.7,1.828550836,2.880431746,1195385342,0.255,,1
2022-10-29_H2,28.8,4.4,356.4632598,104.7654803,63.94519734,18898.50262,3539132515,50.58117926,-20.41120223,916495106.3,3311175851,20480.864,0.541840236,50.0710049,3,1,28860.41487,2.721091813,0.00519663,0.020891719,-0.007358221,1.585333333,-4.7,-0.001398268,1.833440995,-4.62,1.648281121,2.415768262,1245902851,0.39,,1
2022-10-30_H1,28.1,3.6,341.0087412,142.4663979,63.53241862,18905.89359,3219675416,50.72582847,-21.18832139,913549389,3189768326,20520.126,0.542450732,48.21816656,3.25,0,26429.08762,2.312815511,0.005469181,0.00519663,-0.015932986,0.351363636,-4.58,0.040569249,1.087851302,-3.27,2.025656229,0.918009482,1208084430,0.47,,0
2022-10-30_H2,27.6,3,399.1545454,171.6265707,64.44752946,18914.41412,3047175694,49.1761209,-21.92548054,923329674.2,2853268417,20616.368,0.210858912,43.99023962,3.25,3,24068.71063,2.441718329,-0.002098924,0.005469181,-0.005762424,0.309,-0.04,0.026120142,2.236688776,-4.74,1.833440995,0.814773755,652991858.1,0.34,,0
2022-10-31_H1,25.3,3,422.9906493,200.1843153,65.17365053,18825.01195,2739780143,45.77387674,-22.92154976,788095911.6,2738546603,20706.832,0.287715953,37.84335724,2.5,2,22068.80333,2.367056652,-0.007019472,-0.002098924,0.020891719,0.388235294,-4.71,0.008000248,2.055086078,-2.8,1.087851302,1.598615817,2577620233,0.22,,1
2022-10-31_H2,24.5,3,441.4377458,228.1190852,65.08876901,18645.94867,2718053202,41.14227259,-21.17851817,740594182.7,2531661516,20733.342,0.287323071,31.99704169,3.75,3,19169.27292,2.673784789,0.004933921,-0.007019472,0.00519663,0.0425,-2.48,-0.007358221,2.32702003,-3.83,2.236688776,1.780858042,1734940832,0.905,,0
2022-11-01_H1,24.4,4.2,439.9421925,255.4465005,63.58020327,18508.98334,2671666940,37.14134505,-20.67134008,668850173.6,2691219923,20690.466,0.314227574,28.95958313,3.75,1,16829.89776,2.985457411,-0.011570273,0.004933921,0.005469181,0.686956522,-3.8,-0.015932986,2.204991104,-4.81,2.055086078,2.595748427,2195325069,0.225,,1
2022-11-01_H2,22.9,3.4,449.9463216,279.7430107,61.91611535,18440.6877,2708419364,34.9118516,-21.93729915,648370785.5,2621792509,20630.442,0.15704448,29.6275683,3.75,2,15446.72064,3.423920244,0.001342438,-0.011570273,-0.002098924,0.471666667,-1.93,-0.005762424,1.275264647,-0.24,2.32702003,2.256726265,1371448191,0.24,,0
2022-11-02_H1,23.3,4.4,440.0787272,297.9572836,60.25205509,18425.90444,2657979334,34.61763898,-27.11851249,587272307,2648566959,20571.198,0.166137238,32.25968636,5,1,15064.56416,3.508585006,-0.001939565,0.001342438,-0.007019472,0.86,-4.75,0.020891719,0.930506774,-0.29,2.204991104,0.539797906,1990184466,0.3,,0
2022-11-02_H2,23,5,462.2095324,312.3696629,59.02335179,18424.70071,2622923454,36.75267138,-33.77370034,569278499,2629173609,20531.152,0.165489035,34.69690553,5,1,14524.79001,3.542650365,-0.00243405,-0.001939565,0.004933921,0.666956522,-4.7,0.00519663,1.78355638,-4.76,1.275264647,0.828957281,1254879945,0.285,,0
2022-11-03_H1,23.5,4.6,467.122423,319.1057456,56.14854452,18415.74217,2949275055,40.06927479,-43.82671691,613643964.7,3077881882,20414.73,0.315910418,37.48765201,4.25,3,16030.55638,2.921855544,-0.013709459,-0.00243405,-0.011570273,0.894722222,-4.62,0.005469181,1.854868594,-3.91,0.930506774,2.860065401,1661097578,0.65,,0
2022-11-03_H2,24.6,4,455.6365356,320.4613902,54.34609363,18428.34869,3053493280,42.9854297,-53.0033531,603735421.7,3211797717,20341.22,0.316111164,41.10233739,4.5,0,16812.20519,2.310053298,-0.001256555,-0.013709459,0.001342438,0.62,-3.27,-0.002098924,1.54185444,-4.65,1.78355638,2.548889263,1373642876,0.205,,1
2022-11-04_H1,27.3,5.4,444.4110688,317.0182845,52.80595355,18461.52205,3257685514,45.43020926,-61.92734379,601249269.6,3355269246,20278.804,0.303026787,44.03783422,5,0,18373.28691,1.724559331,0.004123228,-0.001256555,-0.001939565,0.568958333,-4.74,-0.007019472,1.60568235,-4.77,1.854868594,0.824754476,1288386424,0.775,,1
2022-11-04_H2,29.6,5.8,431.7031353,309.1911031,52.9455934,18507.23347,3378354982,47.08674506,-64.26679117,613961141.7,3339304993,20294.092,0.329760575,44.31300665,6,5,19355.65099,1.41576811,0.017256541,0.004123228,-0.00243405,0.97,-2.8,0.004933921,1.47341425,-3.13,1.54185444,3.276432781,1022584875,0.63,,1
